,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed,AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV,class,feature_removed
39,0.7642960186429603,0.09214447767924341,0.8437116295386774,0.07859358841778696,0.2602739726027397,0.859045904590459,0.04628501827040195,0.9778688524590164,Class 2,MN_UMALS_EO,0.7355237494871498,0.07640116340241197,0.839820264540219,0.08263863718738673,0.2733812949640288,0.8551742069682787,0.04867634500426986,0.9774871832974218,Class 2,MN_UMALS_EO,0.7933205704650836,0.061450674127617,0.8104103343465046,0.06378986866791744,0.38636363636363635,0.8176197836166924,0.034764826175869123,0.9874008399440037,Class 2,MN_UMALS_EO,0.7618283881315155,0.08458469944851882,0.87719758593545,0.07509881422924901,0.2714285714285714,0.888532477947073,0.04357798165137615,0.9848888888888889,Class 2,MN_UMALS_EO
40,0.8440942667995808,0.9744064790605782,0.6312927556569023,0.7457668118045476,0.6041544189692338,0.862876254180602,0.9740916271721959,0.20347003154574134,Class 0,MN_LALS_NE,0.8367963219978275,0.9782971585857132,0.6176191380292386,0.7385773624091381,0.593243900743727,0.8656294200848657,0.9782234957020057,0.17297908422837763,Class 0,MN_LALS_NE,0.8562498211065632,0.9830056438719003,0.631079027355623,0.7517259013040143,0.6086956521739131,0.880184331797235,0.982620320855615,0.1681338028169014,Class 0,MN_LALS_NE,0.8298109795099142,0.9837387325188713,0.54736289687746,0.68296269068186,0.5224971878515186,0.8941176470588236,0.9856763925729443,0.11838006230529595,Class 0,MN_LALS_NE
40,0.8501585637045067,0.42392194484245144,0.7398701982108402,0.30991158678455094,0.7367256637168141,0.7401409792341398,0.1962286387743076,0.9702797202797203,Class 1,MN_LALS_NE,0.8593286614775427,0.399017714471722,0.7296373647237516,0.25833333333333336,0.7462387161484454,0.7285193191029451,0.15620407306319548,0.9770791810110527,Class 1,MN_LALS_NE,0.8580465295587519,0.4061830678317111,0.7762158054711246,0.28606060606060607,0.6820809248554913,0.782838552257015,0.18098159509202455,0.9722222222222222,Class 1,MN_LALS_NE,0.8401171717774035,0.28889440889860973,0.6481238520073471,0.1727328809376928,0.7567567567567568,0.6425813568670712,0.09749303621169916,0.9810526315789474,Class 1,MN_LALS_NE
40,0.7471227944712279,0.08827584193003749,0.83844939484301,0.0649746192893401,0.2191780821917808,0.8547254725472547,0.03814064362336114,0.9765528589058001,Class 2,MN_LALS_NE,0.7365084531438811,0.07913615117138159,0.8419087399531675,0.08498168498168499,0.27817745803357313,0.8571892875715028,0.05015131863380891,0.9776838671411625,Class 2,MN_LALS_NE,0.815037937333146,0.07057750756587149,0.8130699088145896,0.06818181818181818,0.4090909090909091,0.8199381761978362,0.0371900826446281,0.9878957169459963,Class 2,MN_LALS_NE,0.7554435406881277,0.06788429994835146,0.8614536866964051,0.05714285714285714,0.22857142857142856,0.8732959101844426,0.0326530612244898,0.983739837398374,Class 2,MN_LALS_NE
41,0.8455675951650187,0.9748355125227347,0.6300649008945799,0.7439601796770668,0.6004311189496375,0.882943143812709,0.9776643267389917,0.20568757304246202,Class 0,SD_LMALS_EO,0.8353153370327153,0.9777396654749291,0.611353711790393,0.7331044373940632,0.5862236741502745,0.867043847241867,0.9781953143122245,0.17077587407716951,Class 0,SD_LMALS_EO,0.8581313030120884,0.9829775736583428,0.6272796352583586,0.7481386392811297,0.603312629399586,0.8940092165898618,0.9844594594594595,0.1684027777777778,Class 0,SD_LMALS_EO,0.8352477999073646,0.9840007323414237,0.542114930464445,0.6781036709094264,0.516872890888639,0.8941176470588236,0.9855227882037534,0.1171634121274409,Class 0,SD_LMALS_EO
41,0.8501821670204354,0.4317553938566309,0.7284686897035608,0.30207394048692515,0.7411504424778761,0.7273766431701276,0.1896942242355606,0.9702668360864041,Class 1,SD_LMALS_EO,0.8612052721254821,0.40161425385482263,0.728434909182963,0.257997579111188,0.7482447342026078,0.7271007835720076,0.15587129126619306,0.9772128915115751,Class 1,SD_LMALS_EO,0.8546662372739516,0.4023702001385628,0.7796352583586627,0.29095354523227385,0.6878612716763006,0.7860919072793818,0.18449612403100776,0.9728233517866129,Class 1,SD_LMALS_EO,0.8487008243765001,0.29977544460884725,0.6308055628443978,0.16794795978710822,0.7675675675675676,0.6238279095421952,0.09428950863213811,0.9813449023861172,Class 1,SD_LMALS_EO
41,0.7543420095434199,0.09131730717106955,0.8468689703560779,0.0781414994720169,0.2534246575342466,0.8624662466246624,0.046192259675405745,0.9777551020408163,Class 2,SD_LMALS_EO,0.7356185254604429,0.07411254416677149,0.8359597493829505,0.07758007117437722,0.26139088729016785,0.8515340613624545,0.04554951943167572,0.9770286396181385,Class 2,SD_LMALS_EO,0.8121311648166363,0.09334128978880506,0.8020516717325228,0.0544464609800363,0.3409090909090909,0.8098918083462133,0.029585798816568046,0.9863529411764705,Class 2,SD_LMALS_EO,0.7738916256157635,0.07861572021427363,0.8756231960115455,0.07058823529411765,0.2571428571428571,0.8871959369152633,0.04090909090909091,0.9845743102936814,Class 2,SD_LMALS_EO
42,0.8466834054595729,0.974601747546337,0.6332222417119804,0.7465147290580676,0.6033705663335293,0.8879598662207357,0.9787031150667515,0.20782778864970647,Class 0,SD_LALS_LY,0.8364243061250191,0.9779531452418749,0.6159103854186444,0.737079235801239,0.5912976993118788,0.8663366336633663,0.9782658693652254,0.1724137931034483,Class 0,SD_LALS_LY,0.855093453931362,0.9831463190176095,0.6177811550151976,0.7403200826019618,0.5937888198757764,0.8847926267281107,0.9828649760109665,0.1636828644501279,Class 0,SD_LALS_LY,0.8343975385429763,0.9834371481576706,0.5415901338231436,0.6769003144072498,0.5146231721034871,0.9176470588235294,0.9886547811993517,0.11938775510204082,Class 0,SD_LALS_LY
42,0.8501501339488179,0.4316560968037169,0.7381161199789511,0.3148233134465351,0.7588495575221239,0.7363307296627929,0.19861030689056167,0.9725717161550076,Class 1,SD_LALS_LY,0.8610846725531904,0.3990816785697954,0.7333080184798431,0.2635442153093324,0.7562688064192578,0.7317616860308025,0.15957671957671957,0.9780606717226435,Class 1,SD_LALS_LY,0.8515092605434325,0.3917866838199121,0.7777355623100304,0.2822085889570552,0.6647398843930635,0.7856852379015861,0.1791277258566978,0.9708542713567839,Class 1,SD_LALS_LY,0.8431403825226219,0.2863432719640264,0.6321175544476515,0.16547619047619047,0.7513513513513513,0.6260341974627689,0.09297658862876254,0.9801381692573402,Class 1,SD_LALS_LY
42,0.7479180794791808,0.09122141620722217,0.8400280652517103,0.06365503080082136,0.21232876712328766,0.8565256525652565,0.03743961352657005,0.9764005745947055,Class 2,SD_LALS_LY,0.7330789034918711,0.07646259215659927,0.8365293335864818,0.07651054701465856,0.2565947242206235,0.8522490899635985,0.04495798319327731,0.9769018702034126,Class 2,SD_LALS_LY,0.7929166081213994,0.05684078533995271,0.7906534954407295,0.04173913043478261,0.2727272727272727,0.7994590417310664,0.022598870056497175,0.9847691575440266,Class 2,SD_LALS_LY,0.7684690877152786,0.0676858844347862,0.8685384413539753,0.06355140186915888,0.24285714285714285,0.880245923549853,0.03655913978494624,0.984160191273162,Class 2,SD_LALS_LY
43,0.8473079970664512,0.9753106984640633,0.6302403087177688,0.744112648701141,0.6006270821085636,0.882943143812709,0.9776714513556619,0.20576773187840997,Class 0,MN_LMALS_EO,0.8338164591265748,0.9774191629069809,0.6083792165052845,0.7305582164939476,0.5830958504205185,0.8656294200848657,0.9778528966079962,0.16948213791193575,Class 0,MN_LMALS_EO,0.8516873228954976,0.9828792956654819,0.6223404255319149,0.7443415637860082,0.5991718426501035,0.880184331797235,0.9823489477257298,0.16479723899913717,Class 0,MN_LMALS_EO,0.8342652021438497,0.9839934422163201,0.525583836263448,0.6616766467065869,0.49718785151856015,0.9215686274509803,0.9888143176733781,0.11616411270390509,Class 0,MN_LMALS_EO
43,0.8492430922367009,0.4295930682957021,0.7335555165760393,0.3060758337140247,0.7411504424778761,0.7329015050485806,0.19286125503742085,0.9704843592330978,Class 1,MN_LMALS_EO,0.8587772233208677,0.40045360362972776,0.726473008037466,0.2568775790921596,0.7492477432296891,0.7249392056201027,0.1550114131562565,0.9772354762338372,Class 1,MN_LMALS_EO,0.8569699135181132,0.39984357746140037,0.7838145896656535,0.3052503052503053,0.7225433526011561,0.7881252541683611,0.19349845201238391,0.9758308157099698,Class 1,MN_LMALS_EO,0.8417420730162042,0.2633928826378182,0.599317764366308,0.1632876712328767,0.8054054054054054,0.5888030888030888,0.09085365853658536,0.9834177798249655,Class 1,MN_LMALS_EO
43,0.7576920705769207,0.08880991320080163,0.8419575513067883,0.0758974358974359,0.2534246575342466,0.8574257425742574,0.04463208685162847,0.9776272577996716,Class 2,MN_LMALS_EO,0.7303257238203197,0.07259714758178461,0.8348205809758876,0.07446808510638298,0.2517985611510791,0.8506240249609984,0.04369538077403246,0.9767129422301836,Class 2,MN_LMALS_EO,0.8118413657439932,0.0764323516772306,0.8012917933130699,0.06104129263913824,0.38636363636363635,0.8083462132921174,0.03313840155945419,0.9872581406323737,Class 2,MN_LMALS_EO,0.7810936724328866,0.09034162003147198,0.8895303070060352,0.0706401766004415,0.22857142857142856,0.9018978882651697,0.04177545691906005,0.9842473745624271,Class 2,MN_LMALS_EO
44,0.8464022409272006,0.9749841720631263,0.6356779512366252,0.7490030211480363,0.6072898295120517,0.8779264214046822,0.9769861286254728,0.20759193357058126,Class 0,SD_UMALS_LY,0.8366225048564095,0.9780673366796288,0.6163533953547243,0.7374621048072759,0.5917842496698408,0.8663366336633663,0.9782833505687694,0.17258382642998027,Class 0,SD_UMALS_LY,0.8605070078522292,0.9839943604397936,0.6265197568389058,0.7481424545221624,0.6045548654244306,0.8709677419354839,0.9811827956989247,0.1652097902097902,Class 0,SD_UMALS_LY,0.8409140033966342,0.9845981237806832,0.5822618735240095,0.7144906743185079,0.5601799775028121,0.8901960784313725,0.9861386138613861,0.12674483528754885,Class 0,SD_UMALS_LY
44,0.8520194322728137,0.43342180866184493,0.7335555165760393,0.3060758337140247,0.7411504424778761,0.7329015050485806,0.19286125503742085,0.9704843592330978,Class 1,SD_UMALS_LY,0.862454832750074,0.40341674995392973,0.7305233845959116,0.2656088306312522,0.7723169508525577,0.7277087273709808,0.1603832534888565,0.9793636363636363,Class 1,SD_UMALS_LY,0.8676820080534642,0.41240062838000136,0.7826747720364742,0.286783042394015,0.6647398843930635,0.7909719398129321,0.18282988871224165,0.9710434348477284,Class 1,SD_UMALS_LY,0.849525200876552,0.28843653700882504,0.6777748622408817,0.1802403204272363,0.7297297297297297,0.6751241036955322,0.10281797410510282,0.9799839871897518,Class 1,SD_UMALS_LY
44,0.7586414805864149,0.08753145706201426,0.8477460094720225,0.07462686567164178,0.23972602739726026,0.8637263726372637,0.04419191919191919,0.9773884701568547,Class 2,SD_UMALS_LY,0.7345773926880337,0.08512298979517957,0.8417821656857161,0.07885040530582167,0.2565947242206235,0.8576443057722309,0.04658249891162386,0.9770438388625592,Class 2,SD_UMALS_LY,0.7832566390333005,0.054621419498491315,0.7990121580547113,0.05366726296958855,0.3409090909090909,0.8068006182380216,0.02912621359223301,0.9863013698630136,Class 2,SD_UMALS_LY,0.769656699889258,0.08461223617602165,0.8661768564681186,0.06934306569343066,0.2714285714285714,0.8773055332798717,0.0397489539748954,0.9846984698469847,Class 2,SD_UMALS_LY
45,0.8467083104764266,0.9753166319650621,0.6358533590598141,0.7491541807636539,0.6074857926709779,0.8779264214046822,0.9769933816577372,0.2076740506329114,Class 0,SD_AL2_MO,0.8324333446163729,0.9769855075652758,0.6135054743370673,0.7350427350427351,0.588795440328074,0.864922206506365,0.9779496652043408,0.17131250875472756,Class 0,SD_AL2_MO,0.8600776636040108,0.9842138081297722,0.6098024316109423,0.7328998699609883,0.5834368530020704,0.9032258064516129,0.9853146853146854,0.16306156405990016,Class 0,SD_AL2_MO,0.8339972209356183,0.9833267863436037,0.5423773287850958,0.6779911373707533,0.5163104611923509,0.9058823529411765,0.9870967741935484,0.11840082009226038,Class 0,SD_AL2_MO
45,0.8490879847320265,0.4194089140963513,0.73829152780214,0.30925925925925923,0.7389380530973452,0.7382358544484664,0.1955503512880562,0.9704482844978712,Class 1,SD_AL2_MO,0.8561946986596103,0.39672486804692214,0.7263464337700145,0.2593353888317917,0.7592778335005015,0.7241286138881383,0.15637265027886801,0.9781021897810219,Class 1,SD_AL2_MO,0.8595862315382681,0.38771022104988545,0.7682370820668692,0.284037558685446,0.6994219653179191,0.7730784871899146,0.17820324005891017,0.9733742959549411,Class 1,SD_AL2_MO,0.8450798288636127,0.2880667724365162,0.6434006822356337,0.17184643510054845,0.7621621621621621,0.6373414230557087,0.09684065934065934,0.9813163481953291,Class 1,SD_AL2_MO
45,0.7645882396458824,0.09805616381964764,0.8431854060691106,0.07453416149068323,0.2465753424657534,0.8588658865886588,0.04390243902439024,0.9774636345011268,Class 2,SD_AL2_MO,0.7329789834279222,0.07648405179881643,0.8413391557496361,0.07661141804788213,0.24940047961630696,0.8573842953718148,0.04525674499564839,0.9768199659334963,Class 2,SD_AL2_MO,0.7959463256990305,0.08382093702714499,0.7944528875379939,0.04585537918871252,0.29545454545454547,0.8029366306027821,0.0248565965583174,0.9853010905642484,Class 2,SD_AL2_MO,0.7568984610684691,0.07573316359896341,0.8627656782996589,0.0743362831858407,0.3,0.8732959101844426,0.04242424242424243,0.9852231604342582,Class 2,SD_AL2_MO
46,0.8455748045120026,0.9752814117232087,0.6286616383090686,0.7432383262583384,0.6004311189496375,0.8695652173913043,0.9751750477402928,0.20320437670965222,Class 0,SD_MALS_MO,0.8342329124133655,0.9776737737837464,0.6114802860578444,0.7331913599026468,0.5862931813442691,0.8677510608203678,0.9783112966829042,0.17091516924362724,Class 0,SD_MALS_MO,0.8580473423591035,0.983463792007073,0.6158814589665653,0.7385570209464701,0.591304347826087,0.8894009216589862,0.9834710743801653,0.1635593220338983,Class 0,SD_MALS_MO,0.8359502856260614,0.9839357104609492,0.525583836263448,0.6618032173587729,0.4974690663667042,0.9176470588235294,0.988268156424581,0.11578426521523998,Class 0,SD_MALS_MO
46,0.8483090753063794,0.4284547906899211,0.7310998070513945,0.3022303140646336,0.7345132743362832,0.7308058677843399,0.19025787965616045,0.9696663296258847,Class 1,SD_MALS_MO,0.8583335117484309,0.4047103095622324,0.7244478197582431,0.2572500852951211,0.7562688064192578,0.7223047824912185,0.15498458376156218,0.9777798098024872,Class 1,SD_MALS_MO,0.8609143714137285,0.40951908417456145,0.7716565349544073,0.2937720329024677,0.7225433526011561,0.7751118340788938,0.18436578171091444,0.9754350051177073,Class 1,SD_MALS_MO,0.846063714017382,0.2781445979368003,0.6147992652847022,0.16400911161731208,0.7783783783783784,0.6064533921676779,0.0916613621896881,0.9816964285714286,Class 1,SD_MALS_MO
46,0.7584725595847256,0.08029229522799645,0.8417821434835994,0.06041666666666667,0.19863013698630136,0.8586858685868587,0.03562653562653563,0.9760589318600368,Class 2,SD_MALS_MO,0.7285538184117293,0.0724885297084972,0.8400734130751218,0.074697912852435,0.2446043165467626,0.8562142485699428,0.04407951598962835,0.976644175873063,Class 2,SD_MALS_MO,0.7795243782492624,0.08080587894630761,0.8024316109422492,0.047619047619047616,0.29545454545454547,0.8110510046367851,0.025896414342629483,0.9854460093896713,Class 2,SD_MALS_MO,0.7609691831824952,0.07567058709064128,0.8703752295985305,0.05,0.18571428571428572,0.8831863138198343,0.028888888888888888,0.983040761678072,Class 2,SD_MALS_MO
47,0.8493577454930112,0.9754951481213203,0.6365549903525697,0.7491525423728813,0.6063100137174211,0.8946488294314381,0.9800443458980045,0.21029874213836477,Class 0,SD_AL2_LY,0.8345534123460703,0.9776150451791348,0.6115435731915702,0.7331536388140162,0.5860846597622854,0.8705799151343706,0.9787579802669762,0.17130531589201226,Class 0,SD_AL2_LY,0.8602551258932746,0.9834704783528982,0.6105623100303952,0.7339735271217234,0.5855072463768116,0.8894009216589862,0.9833101529902643,0.16164154103852596,Class 0,SD_AL2_LY,0.8417830124175655,0.9847166613099804,0.5762267121490422,0.7087466185752931,0.5525871766029247,0.9058823529411765,0.9879336349924586,0.12678375411635565,Class 0,SD_AL2_LY
47,0.8534276229606313,0.44106216435331635,0.7391685669180845,0.3125288950531669,0.7477876106194691,0.7384263669270337,0.19754529514903565,0.9714285714285714,Class 1,SD_AL2_LY,0.857061321765892,0.403523099767049,0.7264097209037402,0.25426944971537,0.7392176529588766,0.7255471494190759,0.15354166666666666,0.9763657849286429,Class 1,SD_AL2_LY,0.8549130597286833,0.4117493658410453,0.7564589665653495,0.28058361391694725,0.7225433526011561,0.7588450589670598,0.17409470752089137,0.9749216300940439,Class 1,SD_AL2_LY,0.8555358447250339,0.2938556754072634,0.6546838100236159,0.18159203980099503,0.7891891891891892,0.6478212906784335,0.10260014054813774,0.9836683417085427,Class 1,SD_AL2_LY
47,0.757457800574578,0.09348805141320961,0.8412559200140326,0.0755873340143003,0.2534246575342466,0.8567056705670567,0.04441776710684274,0.977608874281019,Class 2,SD_AL2_LY,0.737243902226113,0.08188985156078153,0.837162204923739,0.08205494113449875,0.27577937649880097,0.8523790951638065,0.04819782062028499,0.9774878866939992,Class 2,SD_AL2_LY,0.8238021638330757,0.07686497807961663,0.8130699088145896,0.05384615384615385,0.3181818181818182,0.821483771251932,0.029411764705882353,0.9860853432282004,Class 2,SD_AL2_LY,0.7611219307289876,0.08029442553880198,0.8842823405930202,0.05970149253731343,0.2,0.897086340550655,0.03508771929824561,0.9835873388042204,Class 2,SD_AL2_LY
48,0.8453375514567141,0.9752813246400608,0.6291878617786353,0.7435710819990295,0.6006270821085636,0.8729096989966555,0.9758038841133397,0.20390625,Class 0,ANC,0.8332492922211225,0.9774960132834372,0.6165432567559015,0.7375806661180648,0.5918537568638355,0.8677510608203678,0.9785106871983452,0.17284124524580927,Class 0,ANC,0.8643234011697245,0.9848245241716572,0.6098024316109423,0.7330387314790746,0.5838509316770186,0.8986175115207373,0.9846368715083799,0.1625,Class 0,ANC,0.8436974789915966,0.9851776768454926,0.5533980582524272,0.6878209831254586,0.5272778402699663,0.9176470588235294,0.9889240506329114,0.12219321148825066,Class 0,ANC
48,0.8476384882413338,0.4282373506803188,0.7344325556919838,0.3118181818181818,0.7588495575221239,0.7323299676128786,0.19622425629290619,0.9724260055653934,Class 1,ANC,0.8573475086160942,0.39498889142085386,0.7350167710904373,0.2673665791776028,0.7662988966900702,0.732910024317752,0.1619330224671471,0.9789768113326717,Class 1,ANC,0.866064733302461,0.39277709269002775,0.7507598784194529,0.2727272727272727,0.7109826589595376,0.7535583570557137,0.16872427983539096,0.9737256962690489,Class 1,ANC,0.852965817444582,0.28177682428155676,0.6339543426922067,0.1711229946524064,0.7783783783783784,0.6265857694429123,0.09612817089452604,0.9822741028966709,Class 1,ANC
48,0.7622184136221841,0.08544343721568994,0.8435362217154885,0.06889352818371608,0.22602739726027396,0.8597659765976597,0.04064039408866995,0.9768868889343424,Class 2,ANC,0.7309455088035656,0.07629205245315433,0.837605214859819,0.08291636883488206,0.27817745803357313,0.8527691107644306,0.04871902561948761,0.9775707898658719,Class 2,ANC,0.7981154278488126,0.08202855415874466,0.8164893617021277,0.062135922330097085,0.36363636363636365,0.8241885625965997,0.03397027600849257,0.987043035631652,Class 2,ANC,0.7734333829762859,0.06884499329365654,0.8811335607452112,0.06981519507186858,0.24285714285714285,0.8930767174552259,0.0407673860911271,0.9843842074248674,Class 2,ANC
49,0.8451573177821163,0.9747669643379419,0.6358533590598141,0.7492753623188406,0.6078777189888301,0.8745819397993311,0.9763928234183191,0.2072107765451664,Class 0,MN_C_NE,0.833129203059221,0.9771523182517973,0.6152775140813872,0.7365318770857713,0.590602627371933,0.8663366336633663,0.9782408473405481,0.17217146872803935,Class 0,MN_C_NE,0.8548415719724074,0.9829066340689868,0.5953647416413373,0.7202521670606777,0.5677018633540373,0.9032258064516129,0.9849137931034483,0.15806451612903225,Class 0,MN_C_NE,0.8360318930721896,0.9842895751973926,0.5515612700078719,0.6863644705450541,0.5258717660292463,0.9098039215686274,0.9878499735868991,0.12095933263816476,Class 0,MN_C_NE
49,0.8490091665163362,0.42589536787287363,0.7339063322224171,0.3069894929191412,0.7433628318584071,0.733092017527148,0.19343696027633853,0.970736629667003,Class 1,MN_C_NE,0.8577855289727598,0.39926539296146224,0.7314726916017974,0.2647721365447929,0.7662988966900702,0.7291272629019184,0.16003351487222456,0.9788700462501133,Class 1,MN_C_NE,0.85741419393663,0.4073673691919689,0.7458206686930091,0.26885245901639343,0.7109826589595376,0.7482716551443677,0.16576819407008087,0.9735449735449735,Class 1,MN_C_NE,0.8531104187474845,0.30391431535900487,0.6523222251377592,0.18260333127698952,0.8,0.6447876447876448,0.10306406685236769,0.984421052631579,Class 1,MN_C_NE
49,0.7531151745311517,0.08886811772650677,0.8475706016488336,0.06859592711682744,0.2191780821917808,0.8640864086408641,0.04066073697585769,0.9768009768009768,Class 2,MN_C_NE,0.7298532468876693,0.07759252981288565,0.839377254604139,0.07976794778825236,0.2637889688249401,0.8549791991679667,0.04698846646732166,0.9771916790490341,Class 2,MN_C_NE,0.7847407615568358,0.05455826428723966,0.8047112462006079,0.05166051660516605,0.3181818181818182,0.8129829984544049,0.028112449799196786,0.985941893158388,Class 2,MN_C_NE,0.7687363959216404,0.07670786054126363,0.8640776699029126,0.06159420289855073,0.24285714285714285,0.8757016840417001,0.035269709543568464,0.9840793030940223,Class 2,MN_C_NE
50,0.8445402632198122,0.9750680578604212,0.6269075600771794,0.7413981762917933,0.5974916715657457,0.8779264214046822,0.9766175528507367,0.2035672741372625,Class 0,SD_C_LY,0.831988085660784,0.9771554312488663,0.6076830580343017,0.7299028364777134,0.582192256898589,0.867043847241867,0.9780476412891173,0.169407212933536,Class 0,SD_C_LY,0.8528150671208176,0.9832311560823571,0.584726443768997,0.7101564571731637,0.5544513457556935,0.9216589861751152,0.9874631268436578,0.15673981191222572,Class 0,SD_C_LY,0.8357153885176118,0.9839981156544417,0.524534242980845,0.6606741573033708,0.49606299212598426,0.9215686274509803,0.9887892376681614,0.11593487913172176,Class 0,SD_C_LY
50,0.8484662902499759,0.41892579666260527,0.7370636730398176,0.3095347766006449,0.7433628318584071,0.7365212421413603,0.19546247818499127,0.9708689100954294,Class 1,SD_C_LY,0.8546930307268739,0.3925435384495571,0.7291943547876717,0.25956047759127876,0.7522567703109327,0.7276411780599837,0.15683814303638646,0.9775841727924494,Class 1,SD_C_LY,0.8592994473527703,0.3871936439277413,0.7526595744680851,0.270996640537514,0.6994219653179191,0.7564050427002846,0.16805555555555557,0.9728033472803347,Class 1,SD_C_LY,0.8430792623842817,0.28958363424504163,0.6145368669640514,0.1648664013644116,0.7837837837837838,0.6059018201875345,0.09212198221092757,0.9821189092534645,Class 1,SD_C_LY
50,0.7597462485974624,0.08873938515529711,0.8354674618487985,0.06759443339960239,0.2328767123287671,0.8513051305130513,0.03953488372093023,0.9768642842387937,Class 2,SD_C_LY,0.7329085249740923,0.07888289599665274,0.8336814125688248,0.08495821727019498,0.29256594724220625,0.8483489339573583,0.04969450101832994,0.9778959988011389,Class 2,SD_C_LY,0.7906948152311367,0.051931241638109395,0.78419452887538,0.05333333333333334,0.36363636363636365,0.7913446676970634,0.02877697841726619,0.9865125240847784,Class 2,SD_C_LY,0.7618780310841258,0.0782510884877619,0.8711624245604828,0.06118546845124283,0.22857142857142856,0.8831863138198343,0.03532008830022075,0.9839189994044074,Class 2,SD_C_LY
51,0.8442102717465036,0.9746849857967805,0.6305911243641467,0.7448509813423795,0.6023907505388987,0.8712374581939799,0.975563313233894,0.20431372549019608,Class 0,EO_count,0.8347958027092861,0.9774672943903542,0.6133789000696158,0.7348409219150137,0.5883783971641064,0.8677510608203678,0.9783865002311605,0.1716323961393202,Class 0,EO_count,0.8535420900478004,0.9827365453846311,0.6067629179331308,0.7308192457737321,0.5817805383022774,0.8847926267281107,0.9825174825174825,0.15973377703826955,Class 0,EO_count,0.8399457420763581,0.98450061310128,0.5234846496982419,0.6594148537134283,0.49437570303712036,0.9294117647058824,0.9898648648648649,0.11646191646191646,Class 0,EO_count
51,0.847780108136906,0.4262171107076639,0.7307489914050167,0.30258973194002725,0.7367256637168141,0.7302343303486378,0.19039451114922812,0.9698886639676113,Class 1,EO_count,0.8591926143195867,0.40173605144595537,0.7331814442123916,0.26319468717231737,0.7552657973921765,0.7316941367198054,0.15936507936507938,0.9779703864210907,Class 1,EO_count,0.8589209862555153,0.4046555043896042,0.7458206686930091,0.26885245901639343,0.7109826589595376,0.7482716551443677,0.16576819407008087,0.9735449735449735,Class 1,EO_count,0.8491331375501259,0.2928085375692761,0.6037785358173707,0.1629711751662971,0.7945945945945946,0.5940430226144512,0.09079678814082767,0.9826642335766423,Class 1,EO_count
51,0.7620014056200141,0.10242763187133572,0.8468689703560779,0.0781414994720169,0.2534246575342466,0.8624662466246624,0.046192259675405745,0.9777551020408163,Class 2,EO_count,0.7356241371957036,0.07495854511213165,0.8341244225049047,0.07743752199929602,0.2637889688249401,0.8495839833593344,0.04537953795379538,0.9770501607236302,Class 2,EO_count,0.7737108332162428,0.05135353572508268,0.817629179331307,0.047619047619047616,0.2727272727272727,0.8268933539412674,0.02608695652173913,0.9852670349907919,Class 2,EO_count,0.7723183258868905,0.06238864884354108,0.880346365783259,0.06172839506172839,0.21428571428571427,0.892809409248864,0.036057692307692304,0.9837997054491899,Class 2,EO_count
52,0.8468167783787752,0.9755194824432639,0.6293632696018242,0.743349933195676,0.599647266313933,0.882943143812709,0.9776357827476039,0.20536756126021002,Class 0,MN_AL2_NE,0.8354448150730136,0.9777777298055745,0.6095183849123473,0.7311312532682587,0.5830958504205185,0.8783592644978784,0.979908889148464,0.17154696132596686,Class 0,MN_AL2_NE,0.8527616376143725,0.9828935085653089,0.6071428571428571,0.7307291666666667,0.580952380952381,0.8986175115207373,0.984561403508772,0.1615575807787904,Class 0,MN_AL2_NE,0.8405577979223186,0.9846504747633189,0.5882970348989767,0.7197713877478121,0.5666479190101237,0.8901960784313725,0.9862946647087616,0.12839366515837103,Class 0,MN_AL2_NE
52,0.8492443567000542,0.421635325869741,0.7365374495702508,0.30974264705882354,0.745575221238938,0.7357591922270909,0.1954756380510441,0.9710837314558712,Class 1,MN_AL2_NE,0.8593111813148172,0.40628315521959985,0.7252072653629517,0.2577777777777778,0.7562688064192578,0.723115374223183,0.15536781372347003,0.9778041651443186,Class 1,MN_AL2_NE,0.854527546561293,0.38165346321494276,0.7579787234042553,0.27695800227014755,0.7052023121387283,0.7616917446116307,0.17231638418079095,0.9734927234927235,Class 1,MN_AL2_NE,0.8528018365856204,0.287230225061342,0.6754132773550249,0.1802518223989397,0.7351351351351352,0.6723662437948152,0.1027190332326284,0.9802975472456775,Class 1,MN_AL2_NE
52,0.75472300654723,0.08081881358815439,0.8388002104893878,0.07452165156092648,0.2534246575342466,0.8541854185418541,0.043683589138134596,0.9775442933662959,Class 2,MN_AL2_NE,0.7308711533113603,0.08327233918792279,0.8357066008480476,0.07417974322396577,0.24940047961630696,0.8515990639625585,0.04356933389191454,0.9766661696734755,Class 2,MN_AL2_NE,0.800583110861318,0.07139966814398968,0.8050911854103343,0.055248618784530384,0.3409090909090909,0.8129829984544049,0.03006012024048096,0.986404125644632,Class 2,MN_AL2_NE,0.76941230381487,0.07332580059897699,0.872999212805038,0.058365758754863814,0.21428571428571427,0.8853247794707297,0.033783783783783786,0.9836649836649837,Class 2,MN_AL2_NE
