AUROC,AUPRC,Accuracy,F1 Score,Sensitivity,Specificity,PPV,NPV
0.8387573736509735,0.9737547869764726,0.7744255393790563,0.8608225108225108,0.7814894871291019,0.7156862745098039,0.9580823897855938,0.28258064516129033
0.8453109977356126,0.40150873301024703,0.8258200315734082,0.3479973736047275,0.5928411633109619,0.8456414160639513,0.24628252788104088,0.9606486486486486
0.7707840690138377,0.10513532922015532,0.9015962111910191,0.12206572769953052,0.23636363636363636,0.9214234104046243,0.08227848101265822,0.9758943944901474
0.8342130983525918,0.9728081141963081,0.7731976846167339,0.859715742649452,0.7785419532324622,0.7287581699346405,0.9597868217054264,0.2835346471710108
0.8416857636538135,0.3825742750598731,0.8254692159270304,0.3534762833008447,0.6085011185682326,0.8439284354777312,0.2490842490842491,0.9620308092861792
0.775410535995796,0.10152127673210311,0.9000175407823189,0.11764705882352941,0.23030303030303031,0.919978323699422,0.079002079002079,0.9756704980842912
0.8353333538825891,0.9731845715989337,0.7695141203297667,0.857328990228013,0.7757909215955984,0.7173202614379085,0.9580198980829896,0.27784810126582277
0.8392855470083942,0.37719498732918405,0.8202069812313629,0.33311646063760575,0.5727069351230425,0.8412637990102779,0.23486238532110093,0.9585773151160268
0.7740015764582238,0.09832421470081076,0.8987896860199965,0.11908396946564885,0.23636363636363636,0.9185332369942196,0.07959183673469387,0.9758203799654577
0.832002447930112,0.9732081117436198,0.7639010699877214,0.8534726758110167,0.7702888583218707,0.7107843137254902,0.956797656822065,0.27119700748129677
0.8394090280847063,0.3781960417520096,0.8195053499386072,0.33225178455548343,0.5727069351230425,0.8405024743052912,0.2340036563071298,0.9585413501193836
0.7574181117533719,0.09595375927699384,0.8945798982634625,0.10962962962962963,0.22424242424242424,0.9145592485549133,0.07254901960784314,0.9753419379695627
0.8310459442832612,0.9728914359280745,0.7651289247500439,0.8542188350571585,0.7708783651011987,0.7173202614379085,0.957763671875,0.2735202492211838
0.8375006067604613,0.36691182229464936,0.8198561655849851,0.340398201669878,0.5928411633109619,0.8391701560715645,0.23873873873873874,0.960357220649096
0.7653463829041863,0.0997394350527279,0.8986142781968076,0.12424242424242424,0.24848484848484848,0.9179913294797688,0.08282828282828283,0.9761813292354975
0.8298881221447773,0.9723092221237415,0.7619715839326434,0.851936715766503,0.7671448221654549,0.7189542483660131,0.957801766437684,0.27076923076923076
0.8367252307605837,0.37324851049788055,0.8193299421154183,0.33029908972691807,0.5682326621923938,0.8406928054815379,0.23281393217231897,0.9581344902386117
0.7601692503065336,0.10026983474251165,0.8917733730924399,0.11731044349070101,0.24848484848484848,0.9109465317919075,0.07677902621722846,0.9760015482872073
0.8264143346472014,0.9713882092709779,0.7630240308717768,0.852880322334749,0.7695028492827668,0.7091503267973857,0.9565217391304348,0.2700684505289359
0.8316058756554078,0.3706346145385012,0.8202069812313629,0.33311646063760575,0.5727069351230425,0.8412637990102779,0.23486238532110093,0.9585773151160268
0.7575582413732703,0.09916166016680358,0.8940536747938959,0.11436950146627566,0.23636363636363636,0.9136560693641619,0.07543520309477757,0.9756944444444444
0.8292430681580288,0.9717005107076093,0.7572355727065427,0.8481790258885477,0.7596777362939674,0.7369281045751634,0.9600198659051403,0.2694145758661888
0.8363007113361589,0.35779324452142214,0.8198561655849851,0.34627625716104393,0.6085011185682326,0.8378378378378378,0.24199288256227758,0.9617653484815382
0.7597784200385357,0.09772165333910683,0.8889668479214173,0.11468531468531469,0.24848484848484848,0.9080563583815029,0.07454545454545454,0.9759270044651523
0.8279272736146269,0.971309135454621,0.7588142431152429,0.8492820344185027,0.7612497543721752,0.738562091503268,0.9603371343579573,0.27114577084583086
0.8354384727860482,0.3623439801022159,0.8174004560603403,0.3415559772296015,0.6040268456375839,0.8355538637228778,0.23809523809523808,0.9612437048390629
0.7602261779646172,0.11356944790595033,0.8919487809156288,0.1174785100286533,0.24848484848484848,0.9111271676300579,0.07692307692307693,0.9760061919504643
0.8256806619942796,0.9724079740323153,0.760743729170321,0.8509289617486339,0.764983297307919,0.7254901960784313,0.9586308790938193,0.2707317073170732
0.83502502407881,0.3589379913263576,0.8212594281704964,0.34045307443365697,0.5883668903803132,0.8410734678340313,0.2395264116575592,0.9600260699543776
0.7380933613592574,0.09002079075462262,0.8893176635677951,0.1074964639321075,0.23030303030303031,0.9089595375722543,0.07011070110701106,0.9753828261290948
0.8244692191411183,0.971555444159512,0.7537274162427644,0.8460526315789474,0.7581057182157594,0.7173202614379085,0.9570826097742495,0.262874251497006
0.8335274966809139,0.36435685319223265,0.8149447465356955,0.3275971956660293,0.5749440715883669,0.8353635325466311,0.22905525846702318,0.9585062240663901
0.7352721579961463,0.08432547505058408,0.887563585335906,0.10098176718092566,0.21818181818181817,0.9075144508670521,0.06569343065693431,0.9749660392004658
0.824474677537223,0.9720029933300066,0.7517979301876864,0.8445225799362708,0.7551581843191196,0.7238562091503268,0.957876370887338,0.26228537596210777
0.8339809702887497,0.3633109155948038,0.8166988247675846,0.3381887270424319,0.5973154362416108,0.8353635325466311,0.23586572438162545,0.9606040709126723
0.7504576107899809,0.09690072327515063,0.8887914400982284,0.12188365650969529,0.26666666666666666,0.9073338150289018,0.07899461400359066,0.9764774494556765
0.8266397342981209,0.9726528261848355,0.752674969303631,0.8452589991220368,0.7567302023973276,0.7189542483660131,0.9572458364404673,0.2622169249106079
0.8372583283728006,0.35557068263117114,0.8224872829328188,0.3470967741935484,0.6017897091722595,0.8412637990102779,0.24388032638259294,0.9612875163114397
0.7412637940094587,0.1005484237154691,0.8852832836344501,0.11621621621621622,0.2606060606060606,0.9039017341040463,0.07478260869565218,0.9761997658993368
0.82247658348071,0.9711674450920327,0.7596912822311875,0.8502732240437159,0.7643937905285911,0.7205882352941176,0.9578921447919232,0.26890243902439026
0.8345298223831168,0.3533396784779985,0.8119628135414839,0.3283208020050125,0.5861297539149888,0.8311762466692044,0.2280243690165361,0.9593585237258347
0.7164214398318445,0.0818093959005913,0.8982634625504298,0.11585365853658537,0.23030303030303031,0.9181719653179191,0.07739307535641547,0.9756238003838772
0.8202129545078004,0.9706525186185767,0.7568847570601649,0.8483588621444201,0.7618392611515032,0.7156862745098039,0.9570476425573933,0.26545454545454544
0.8330297402043315,0.35220877229948155,0.8133660761269953,0.3358302122347066,0.6017897091722595,0.8313665778454511,0.2329004329004329,0.9608446986361636
0.7032262655456296,0.0762220655228123,0.895807753025785,0.1,0.2,0.9165462427745664,0.06666666666666667,0.974644640799078
0.8204916537912734,0.9704602631961222,0.7554814944746535,0.8473834026713378,0.7604637453330714,0.7140522875816994,0.9567367119901112,0.2638888888888889
0.8316982735642344,0.367723707112069,0.8124890370110507,0.32809553739786296,0.5838926174496645,0.8319375713741911,0.22814685314685315,0.9591836734693877
0.716285689262568,0.08032041024355992,0.8984388703736187,0.1447562776957164,0.296969696969697,0.9163656069364162,0.095703125,0.9776450183079591
0.8274141843807674,0.972236244323917,0.7537274162427644,0.8456124917528041,0.7555511888386717,0.738562091503268,0.9600499375780275,0.2665094339622642
0.8348811047553839,0.3480425218420512,0.8119628135414839,0.33083645443196,0.5928411633109619,0.8306052531404644,0.22943722943722944,0.9599648042234932
0.7201261166579085,0.0786158082068216,0.8912471496228732,0.12181303116147309,0.2606060606060606,0.9100433526011561,0.07948243992606285,0.9763565891472868
0.8229787559223598,0.971749324710403,0.7535520084195755,0.8453154244192448,0.7543721752800158,0.7467320261437909,0.9611917876815222,0.2677211482132396
0.8292784702653311,0.3133396616476535,0.7970531485704262,0.3051051051051051,0.5682326621923938,0.8165207460982109,0.20853858784893267,0.9569484720053536
0.742960676125416,0.07729921357072037,0.8975618312576741,0.10703363914373089,0.21212121212121213,0.9179913294797688,0.07157464212678936,0.9750575594781274
0.8187632687187667,0.9707434836455271,0.7503946676021751,0.8431955922865014,0.7518176459029279,0.738562091503268,0.9598595082789764,0.26355685131195333
0.8265278228412739,0.29374272763403797,0.7928433608138923,0.31217239370995925,0.5995525727069351,0.8092881614008375,0.2110236220472441,0.9596027984653577
0.7422074794184621,0.0918366459548533,0.9045781441852306,0.10819672131147541,0.2,0.9255780346820809,0.07415730337078652,0.9748858447488584
0.8065995540811464,0.96882340887163,0.7333801087528504,0.8305840392331698,0.7321674199253292,0.7434640522875817,0.9595673448364667,0.25027502750275027
0.8138099106763441,0.2629195719395486,0.772846868970356,0.3003781739600216,0.6219239373601789,0.7856870955462505,0.198005698005698,0.9606702350477077
0.7156912331406551,0.07739260198698086,0.90791089282582,0.09326424870466321,0.16363636363636364,0.9300939306358381,0.06521739130434782,0.973898240968413
0.7994543530387854,0.9681071922392179,0.7240834941238379,0.8236744759556104,0.7219493024169777,0.7418300653594772,0.958768267223382,0.24291064740502943
0.8109136407416018,0.2591229017331481,0.7619715839326434,0.2972553081305023,0.6420581655480985,0.772173582032737,0.19339622641509435,0.9620583353094617
0.7013219259064636,0.07253937384438777,0.9136993509910541,0.10545454545454545,0.17575757575757575,0.9356936416184971,0.07532467532467532,0.9744168547780286
0.7227203811373243,0.9493193658797081,0.6854937730222768,0.7968271954674221,0.6909019453723718,0.6405228758169934,0.9411134903640257,0.1994910941475827
0.7296518089126085,0.18746836702858297,0.6963690580599895,0.2457516339869281,0.6308724832214765,0.701941377997716,0.1525974025974026,0.9571762263171555
0.6345162243825538,0.04825990177034406,0.9519382564462375,0.028368794326241134,0.024242424242424242,0.9795881502890174,0.03418803418803419,0.9711676217765043
